,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,2.precision,2.recall,2.f1-score,2.support,accuracy,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support,experiment,feats
37,0.9879194630872483,0.6456140350877193,0.7809018567639257,1140,0.10964912280701754,0.5813953488372093,0.18450184501845016,43,0.07234042553191489,0.68,0.13076923076923075,25,0.6440397350993378,0.3899696704753936,0.6356697946416429,0.3653909775172022,1208,0.9377082871179327,0.6440397350993378,0.7462176546489233,1208,experiment_4__model:MultinomialNB__context:False__label_config:ternary,experiment_4__model:MultinomialNB__context:False__label_config:ternary
38,0.9369127516778524,0.7079107505070994,0.806470248411323,986,0.2719298245614035,0.6019417475728155,0.37462235649546827,103,0.31063829787234043,0.6134453781512605,0.4124293785310735,119,0.6895695364238411,0.5064936247038654,0.6410992920770585,0.5311739944792883,1208,0.8185187934859234,0.6895695364238411,0.7308318408094333,1208,experiment_4__model:SVM__context:False__label_config:ternary,experiment_4__model:SVM__context:False__label_config:ternary
39,0.8496644295302014,0.7682038834951457,0.8068833652007648,824,0.47368421052631576,0.5510204081632653,0.5094339622641509,196,0.4,0.5,0.4444444444444445,188,0.6912251655629139,0.5744495466855057,0.6064080972194703,0.5869205906364534,1208,0.7186801284735462,0.6912251655629139,0.7022156499046022,1208,experiment_4__model:SGDClassifier__context:False__label_config:ternary,experiment_4__model:SGDClassifier__context:False__label_config:ternary
40,0.9825503355704698,0.6703296703296703,0.7969515514425694,1092,0.14035087719298245,0.7111111111111111,0.23443223443223443,45,0.2297872340425532,0.7605633802816901,0.35294117647058826,71,0.6771523178807947,0.4508961489353352,0.7140013872408238,0.4614416541151307,1208,0.9069334847132934,0.6771523178807947,0.7499001392832351,1208,experiment_4__model:RandomForest__context:False__label_config:ternary,experiment_4__model:RandomForest__context:False__label_config:ternary
41,0.9583892617449664,0.7013752455795678,0.8099829835507657,1018,0.2412280701754386,0.625,0.34810126582278483,88,0.2553191489361702,0.5882352941176471,0.3560830860534124,102,0.6862582781456954,0.48497882695219174,0.638203513232405,0.504722445142321,1208,0.8467805395888276,0.6862582781456954,0.7380099862785866,1208,experiment_4__model:XGB__context:False__label_config:ternary,experiment_4__model:XGB__context:False__label_config:ternary
42,0.9932885906040269,0.6406926406926406,0.7789473684210526,1155,0.08771929824561403,0.7692307692307693,0.15748031496062992,26,0.09361702127659574,0.8148148148148148,0.16793893129770993,27,0.6473509933774835,0.3915416367087455,0.7415794082460749,0.3681222048931308,1208,0.9536893075136631,0.6473509933774835,0.7519147763744456,1208,experiment_4__model:LogisticRegression__context:True__label_config:ternary,experiment_4__model:LogisticRegression__context:True__label_config:ternary
43,1.0,0.6167218543046358,0.7629288274449565,1208,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6167218543046358,0.3333333333333333,0.20557395143487858,0.25430960914831885,1208,1.0,0.6167218543046358,0.7629288274449565,1208,experiment_4__model:MultinomialNB__context:True__label_config:ternary,experiment_4__model:MultinomialNB__context:True__label_config:ternary
44,1.0,0.6187707641196013,0.7644946126218573,1204,0.0,0.0,0.0,0,0.01702127659574468,1.0,0.03347280334728033,4,0.6200331125827815,0.33900709219858155,0.5395902547065338,0.2659891386563792,1208,0.9967451035648867,0.6200331125827815,0.7620740106043918,1208,experiment_4__model:SVM__context:True__label_config:ternary,experiment_4__model:SVM__context:True__label_config:ternary
45,0.8469798657718121,0.7146092865232163,0.7751842751842752,883,0.39035087719298245,0.5668789808917197,0.4623376623376623,157,0.2978723404255319,0.4166666666666667,0.347394540942928,168,0.6539735099337748,0.5117343611301088,0.5660516446938676,0.5283054928216219,1208,0.7112672701881602,0.6539735099337748,0.6750306381234601,1208,experiment_4__model:SGDClassifier__context:True__label_config:ternary,experiment_4__model:SGDClassifier__context:True__label_config:ternary
46,0.9973154362416108,0.6238455079764903,0.7675619834710743,1191,0.017543859649122806,0.5714285714285714,0.034042553191489355,7,0.02553191489361702,0.6,0.04897959183673469,10,0.6233443708609272,0.34679707026145024,0.5984246931350206,0.28352804283309946,1208,0.9835933863660915,0.6233443708609272,0.7573629272390375,1208,experiment_4__model:RandomForest__context:True__label_config:ternary,experiment_4__model:RandomForest__context:True__label_config:ternary
47,0.9543624161073826,0.6977428851815506,0.806122448979592,1019,0.21929824561403508,0.6024096385542169,0.32154340836012857,83,0.24680851063829787,0.5471698113207547,0.34017595307917886,106,0.6779801324503312,0.47348972411990514,0.6157741116855074,0.4892806034729664,1208,0.8417704954694101,0.6779801324503312,0.7319416634358342,1208,experiment_4__model:XGB__context:True__label_config:ternary,experiment_4__model:XGB__context:True__label_config:ternary
48,0.9234899328859061,0.6758349705304518,0.7804878048780487,1018,0.3201754385964912,0.503448275862069,0.3914209115281501,145,0.06808510638297872,0.35555555555555557,0.1142857142857143,45,0.6432119205298014,0.43725015928845873,0.5116129339826921,0.42873147689730434,1208,0.8192069702496504,0.6432119205298014,0.7089697638081891,1208,experiment_5__model:LogisticRegression__context:False__label_config:ternary,experiment_5__model:LogisticRegression__context:False__label_config:ternary
49,0.9315436241610738,0.683743842364532,0.7886363636363637,1015,0.33771929824561403,0.5310344827586206,0.41286863270777474,145,0.09361702127659574,0.4583333333333333,0.15547703180212016,48,0.6564569536423841,0.4542933145610945,0.557703886152162,0.4523273427154195,1208,0.8269699451907124,0.6564569536423841,0.71837314433778,1208,experiment_5__model:SVM__context:False__label_config:ternary,experiment_5__model:SVM__context:False__label_config:ternary
50,0.8469798657718121,0.7261219792865362,0.7819083023543989,869,0.35526315789473684,0.4909090909090909,0.4122137404580153,165,0.2297872340425532,0.3103448275862069,0.2640586797066014,174,0.6341059602649006,0.4773434192363674,0.5091252992606113,0.48606024083967186,1208,0.6909163105395203,0.6341059602649006,0.6568210200252432,1208,experiment_5__model:SGDClassifier__context:False__label_config:ternary,experiment_5__model:SGDClassifier__context:False__label_config:ternary
51,0.9208053691275168,0.6692682926829269,0.7751412429378531,1025,0.27631578947368424,0.4921875,0.3539325842696629,128,0.10638297872340426,0.45454545454545453,0.17241379310344826,55,0.640728476821192,0.43450137910820175,0.5386670824094605,0.4338292067703214,1208,0.8154345929123539,0.640728476821192,0.7030678008431341,1208,experiment_5__model:RandomForest__context:False__label_config:ternary,experiment_5__model:RandomForest__context:False__label_config:ternary
52,0.934228187919463,0.6750727449078564,0.7837837837837837,1031,0.29385964912280704,0.5114503816793893,0.3732590529247911,131,0.09787234042553192,0.5,0.16370106761565836,46,0.6506622516556292,0.4419867258226007,0.5621743755290819,0.4402479681080777,1208,0.8329362611255203,0.6506622516556292,0.7156525381825736,1208,experiment_5__model:XGB__context:False__label_config:ternary,experiment_5__model:XGB__context:False__label_config:ternary
53,0.9154362416107382,0.682,0.7816618911174785,1000,0.2807017543859649,0.48484848484848486,0.3555555555555555,132,0.13191489361702127,0.40789473684210525,0.19935691318327972,76,0.6432119205298014,0.44268429653790814,0.5249144072301967,0.44552478661877126,1208,0.7967834479342543,0.6432119205298014,0.6984655214012756,1208,experiment_5__model:LogisticRegression__context:True__label_config:ternary,experiment_5__model:LogisticRegression__context:True__label_config:ternary
54,0.9704697986577181,0.6443850267379679,0.774504552758436,1122,0.17105263157894737,0.4936708860759494,0.254071661237785,79,0.01702127659574468,0.5714285714285714,0.033057851239669415,7,0.6341059602649006,0.3861812356108034,0.5698281614141629,0.35387802174529676,1208,0.9126650835470752,0.6341059602649006,0.736173157608798,1208,experiment_5__model:SVM__context:True__label_config:ternary,experiment_5__model:SVM__context:True__label_config:ternary
55,0.9476510067114094,0.6654099905749293,0.7818383167220377,1061,0.2631578947368421,0.4411764705882353,0.3296703296703297,136,0.02127659574468085,0.45454545454545453,0.04065040650406504,11,0.6382450331125827,0.4106951657309774,0.5203773052362064,0.3840530176321441,1208,0.8621533397005029,0.6382450331125827,0.7241827593946951,1208,experiment_5__model:SGDClassifier__context:True__label_config:ternary,experiment_5__model:SGDClassifier__context:True__label_config:ternary
56,0.9919463087248322,0.6268023748939779,0.7681912681912683,1179,0.05263157894736842,0.48,0.09486166007905138,25,0.01276595744680851,0.75,0.02510460251046025,4,0.6241721854304636,0.35244794837300303,0.6189341249646593,0.29605251026025997,1208,0.9692645292136163,0.6241721854304636,0.7517959148257644,1208,experiment_5__model:RandomForest__context:True__label_config:ternary,experiment_5__model:RandomForest__context:True__label_config:ternary
57,0.9436241610738255,0.6682509505703422,0.7824151363383418,1052,0.24561403508771928,0.4745762711864407,0.3236994219653179,118,0.07659574468085106,0.47368421052631576,0.13186813186813187,38,0.6432119205298014,0.42194464694746525,0.5388371440943662,0.4126608967239305,1208,0.8481669800396422,0.6432119205298014,0.7171425862838013,1208,experiment_5__model:XGB__context:True__label_config:ternary,experiment_5__model:XGB__context:True__label_config:ternary
58,0.9395973154362416,0.717948717948718,0.813953488372093,975,0.31140350877192985,0.6068376068376068,0.4115942028985507,117,0.3021276595744681,0.6120689655172413,0.4045584045584045,116,0.6970198675496688,0.5177094945942131,0.6456184301011887,0.5433686986096827,1208,0.817540067539147,0.6970198675496688,0.7356704866148146,1208,experiment_6__model:LogisticRegression__context:False__label_config:ternary,experiment_6__model:LogisticRegression__context:False__label_config:ternary
59,0.9288590604026845,0.7039674465920651,0.8009259259259259,983,0.2807017543859649,0.5818181818181818,0.378698224852071,110,0.2851063829787234,0.5826086956521739,0.38285714285714284,115,0.6812913907284768,0.498222399255791,0.6227981080208069,0.5208270978783799,1208,0.8085537114245432,0.6812913907284768,0.7226784448240765,1208,experiment_6__model:SVM__context:False__label_config:ternary,experiment_6__model:SVM__context:False__label_config:ternary
60,0.8295302013422818,0.7527405602923264,0.789272030651341,821,0.44298245614035087,0.5260416666666666,0.4809523809523809,192,0.3872340425531915,0.4666666666666667,0.4232558139534884,195,0.6705298013245033,0.5532489000119414,0.5818162978752199,0.5644934085190702,1208,0.6966950042871135,0.6705298013245033,0.681183839427598,1208,experiment_6__model:SGDClassifier__context:False__label_config:ternary,experiment_6__model:SGDClassifier__context:False__label_config:ternary
61,0.9530201342281879,0.6666666666666666,0.7845303867403314,1065,0.17543859649122806,0.5882352941176471,0.27027027027027023,68,0.19574468085106383,0.6133333333333333,0.2967741935483871,75,0.6589403973509934,0.4414011371901599,0.6227450980392156,0.4505249501863296,1208,0.8622327140548456,0.6589403973509934,0.7252990933550996,1208,experiment_6__model:RandomForest__context:False__label_config:ternary,experiment_6__model:RandomForest__context:False__label_config:ternary
62,0.9436241610738255,0.699502487562189,0.8034285714285714,1005,0.2894736842105263,0.5739130434782609,0.3848396501457726,115,0.2127659574468085,0.5681818181818182,0.30959752321981426,88,0.6779801324503312,0.4819546009103868,0.6138657830740893,0.4992885815980528,1208,0.8281085760088777,0.6779801324503312,0.7276050133243557,1208,experiment_6__model:XGB__context:False__label_config:ternary,experiment_6__model:XGB__context:False__label_config:ternary
63,0.9932885906040269,0.6384814495254529,0.777310924369748,1159,0.09649122807017543,0.8148148148148148,0.17254901960784313,27,0.07234042553191489,0.7727272727272727,0.13229571984435798,22,0.6448675496688742,0.3873734147353724,0.7420078456891801,0.3607185546073164,1208,0.9564720438987284,0.6448675496688742,0.7520469293961305,1208,experiment_6__model:LogisticRegression__context:True__label_config:ternary,experiment_6__model:LogisticRegression__context:True__label_config:ternary
64,1.0,0.6192851205320034,0.7648870636550308,1203,0.0043859649122807015,1.0,0.008733624454148471,1,0.01702127659574468,1.0,0.03347280334728033,4,0.6208609271523179,0.3404690805026751,0.8730950401773345,0.26903116381881986,1208,0.9959209197610059,0.6208609271523179,0.7618392072970575,1208,experiment_6__model:SVM__context:True__label_config:ternary,experiment_6__model:SVM__context:True__label_config:ternary
